,text,affect_isr,affect_pal,attitude
2957,"И уж поистине ни с чем не сравнимое следующее: в составленном нацистской службой (СД) документе о переговорах с Полкесом (данный документ был опубликован в № 3 немецкого журнала Horisont за 1970 год приводится данное знаменитым палачом Адольфом Эйхманом посланцу сионистов Фейфелю Полкесу ЗАВЕРЕНИЕ, согласно котором на евреев     «БУДЕТ ОКАЗЫВАТЬСЯ ДАВЛЕНИЕ, ЧТОБЫ ЭМИГРИРУЮЩИЕ БРАЛИ НА СЕБЯ ОБЯЗАТЕЛЬСТВА ОТПРАВЛЯТЬСЯ ТОЛЬКО В ПАЛЕСТИНУ».  Полкес же (есть предположение, что это псевдоним, за которым скрылся более известный сионистский деятель) действовал по заданию Еврейского агентства возглавляемого Вейцманом. Сотрудничество это продолжалось и в в 1942 году, уже после провозглашения так называемого «ОКОНЧАТЕЛЬНОГО РЕШЕНИЯ ЕВРЕЙСКОГО ВОПРОСА».  Словом речь идёт о несомнкнном ВЗАИМОДЕЙСТВИИ «царя иудейского» Хаима Вейцмана и германского фашиста фюрера...  В свете этого становится целиком и полностью ОПРАВДАННЫМ, ВЫВОД сделанный в 1966 году на страницах одного из авторитетнейших журналов Запада «Шпигель» (№52 от 19 декабря):    «СИОНИСТЫ ВОСПРИНЯЛИ УТВЕРЖДЕНИЕ ВЛАСТИ НАЦИСТОВ В ГЕРМАНИИ НЕ КАК НАЦИОНАЛЬНУЮ КАТАСТРОФУ, А КАК УНИКАЛЬНУЮ ИСТОРИЧЕСКУЮ ВОЗМОЖНОСТЬ РЕАЛИЗАЦИИ СИОНИСТСКИХ ПЛАНОВ»    НАКОНЕЦ, огромное значение имело для СИОНИСТОВ ВОЗДЕЙСТВИЕ ПОЗДНЕЙШИХ СООБЩЕНИЯ О ХОЛОКОСТЕ НА МИР, НА ЧЕЛОВЕЧЕСТВО.  Сохраняя, как было описано выше, непосредственно во время гитлеровского террора ПОЛНЕЙШЕЕ МОЛЧАНИЕ ОБ УНИЧТОЖЕНИЕ МИЛЛИОНОВ НЕСЧАСТНЫХ, сионисты, затем, НАЧИНАЯ С 1945 ГОДА, НЕ УПУСКАЛИ НИ ОДНОЙ ВОЗМОЖНОСТИ ВО ВЕСЬ ГОЛОС ЗАЯВЛЯТЬ ОБ ЭТОМ....    И впоследствии Наум Гольдман решился открыто, С ОПРЕДЕЛЁННОЙ ДОЛЕЙ ЦИНИЗМА написать в своей книге «Куда идёт Израиль» изданной в 1945 году, следующее:    «Я СОМНЕВАЮСЬ, ЧТО БЕЗ УНИЧТОЖЕНИЯ ШЕСТИ МИЛЛИОНОВ (многие сомневаются в этой цифре,- Прим. Автора) ЕВРЕЕВ БОЛЬШИНСТВО В ООН ПРОГОЛОСОВАЛО БЫ В ПОЛЬЗУ СОЗДАНИЯ ЕВРЕЙСКОГО ГОСУДАРСТВА» (с, 23).  ИТАК, получается, что, согласно НЕДВУСМЫСЛЕННЫМ ПРИЗНАНИЯМ самих сионистских лидеров, нацисты и сионисты, по сути дела «заодно», «совместно» осуществили и «ВОСПИТАНИЕ», и ИММИГРАЦИЮ В ПАЛЕСТИНУ, И «СЕЛЕКЦИЮ», А ТАКЖЕ ОБЕСПЕЧИЛИ И ФОРМИРОВАНИЕ БЕСПРИМЕРНОГО ЧУВСТВА «ВИНЫ» (именно так определяют это сионисты) ЦЕЛОГО МИРА, который, МОЛ допустил уничтожение миллионов евреев     (расчёт сионистов был вполне точен, ибо в отличие от них СПОКОЙНО «ПРЕДВИДЕВШИХ» гибель миллионов, ДЛЯ ЧЕЛОВЕЧЕСТВА ЭТА ГИБЕЛЬ ЯВЛЯЛАСЬ ОШЕЛОМЛЯЮЩИМ ФАКТОМ...) И, во-вторых ЗАЛОГ «ОПРАВДАНИЯ» ЛЮБЫХ БУДУЩИХ АКЦИЙ СИОНИЗМА.    Так Голда Меир рассказывая о своём решительном отпоре тем, кто обвинял сионистов в полнейшем наршении международных правовых норм, УКАЗЫВАЛА: «Я...ГОВОРЮ ОТ ИМЕНИ МИЛЛИОНОВ, КОТОРЫЕ УЖЕ НЕ МОГУТ СКАЗАТЬ НИЧЕГО» (с,202).  Но давайте сопоставим эти слова со словами того, кого сама Меир назвала «царём иудейским», и который заявил, что эти миллионы «ПЫЛЬ» и просто-таки «ДОЛЖНЫ» исчезнуть.   НЕ ПРОСВЕЧИВАЕТ ЛИ ЭТИ ПРОТИВОРЕЧИЯ ЧУДОВИЩНАЯ ТАЙНА?...  Ведь НЕИЗБЕЖНО получается, что Гитлер «РАБОТАЛ» на Вейцмана, и последний уже в 1937 году об этом «ПРОГОВОРИЛСЯ». Невольно вспоминается, что существует точка зрения, согласно которой и Гитлер, и его главный сподвижник в «решении еврейского вопроса» Гейдрих, ИМЕВШИЕ ЕВРЕЙСКИХ ПРЕДКОВ (сведения об этом авторитетны и весьма достоверны, хотя просионистские идеологи и стремятся их опровергать), вполне «ЗАКОНОМЕРНО» участвовали в «ОБЩЕМ ДЕЛЕ» с Вейцманом.    Слишком уж много странных (на первый взгляд) «СОВПАДЕНИЙ» имеется в истории сионизма и нацизма в 1930-1940-х годах.  Это ТОЛЬКО ГИПОТЕЗА, но, во всяком случае, глубокое и тщательное исследование в данном направлении должно быть осуществлено.  КАК МОГЛО ПОЛУЧИТЬСЯ ТАК, ЧТО ВО ГЛАВЕ ВРОДЕ БЫ НЕПРИМИРИМОГО К ЕВРЕЯМ НАЦИЗМА,КАЗАЛИСЬ ЛЮДИ С «ЕВРЕЙСКОЙ КРОВЬЮ»?    И так или иначе СВЕРШИВШЕЕСЯ «ВЗАИМОДЕЙСТВИЕ» германского фюрера и «царя иудейского» в самом деле НАИБОЛЕЕ «СТРАШНАЯ» тайна XX столетия, ибо речь идёт о миллионах жизней, положенных на алтарь этого ВЗАИМОДЕЙСТВИЯ...    ТАЙНА КОТОРАЯ В КОНЦЕ КОНЦОВ РАСКРОЕТСЯ ВО ВСЁМ ЕЁ СУЩЕСТВЕ, ИБО НЕ ЗРЯ СКАЗАНО, ЧТО ВСЁ ТАЙНОЕ СТАНОВИТСЯ ЯВНЫМ.  Вполне возможно, что те или иные люди воспринимают принесение в «жертву»миллионов евреев ради создания государства Израиль в качестве героического (и, конечно глубоко трагического) деяния. И, кстати сказать, создание многих государств сопровождалось многими жертвами. И такую точку зрения можно понять.    НО ОПРЕДЕЛЁННЫЕ ВЫВОДЫ ИЗ СОВЕРШИВШЕГОСЯ ТАКЖЕ МОЖНО И — НУЖНО СДЕЛАТЬ...    ОЧЕВИДНО УЖЕ СЕЙЧАС, ЧТО ВЗАИМОДЕЙСТВИЕ СИОНИЗМА И НАЦИЗМА НЕОБХОДИМО ВОСПРИНЯТЬ КАК ГРАНДИОЗНЫЙ УРОК — ЕСЛИ СИОНИЗМ МОГ ПОДОБНЫМ ОБРАЗОМ ОТНЕСТИСЬ К МИЛЛИОНАМ ЕВРЕЕВ, ТО В СВОЁМ ОТНОШЕНИИ К ДРУГИМ НАРОДАМ ОН, БЕЗ СОМНЕНИЯ, НЕ ПОДРАЗУМЕВАЕТ НИКАКИХ ПРВОВЫХ И НРАВСТВЕННЫХ «ОГРАНИЧЕНИЙ»...    В последние годы СИОНИСТЫ не останавливались ни перед чем для достижения своей цели НЕ ЩАДИЛИ «СВОЙ НАРОД».  В частности, это проявилось в организации массовой волны эмиграции из Ирака подробно описанной израильским журналистом Томом Сегевом в книге «1949 г.), а до этого ближневосточным корреспондентом английской газеты «Гардиан» Дэвидом Херстом в книге «Ружьё и оливковая ветвь». (Фабер и Фабер 1977 г.).  В ИЗРАИЛЕ ИРАКСКИЕ ЕВРЕИ НАШЛИ НЕ ЗОЛОТЫЕ ГОРЫ, А ПОЛОЖЕНИЕ НА ДНЕ ОБЩЕСТВА.    Подобным образом была организована и массовая эмиграция евреев из «ПЕРЕСТРОЕЧНОГО» Союза ССР 1990-1993 гг.. РАСПУСКАЛИСЬ ПРОВОКАЦИОННЫЕ СЛУХИ О БЛИЗЯЩИХСЯ ПОГРОМАХ, ОНИ БЕСКОНЕЧНО УМНОЖАЛИСЬ ПРОПУЩЕННЫЕ ЧЕРЕЗ ПРИЗМУ ЗАПАДНЫХ ИНФОРМАЦИОННЫХ АГЕНТСТВ, СОЧЕТАЯСЬ С РАССКАЗАМИ О ПРЕКРАССНОЙ ЖИЗНИ В ИЗРАИЛЕ... (Источник: Исраэль Шамир. Хозяева дискурса: американо-израильский терроризм.- М.: Гилея, 2003.- 202 с. Тираж 2000. ISBN 5-87987-022-7).    СИОНО-ФАШИЗМ,- ЭТО БЕСОВСКАЯ МИСТИКА НЕЧЕЛОВЕЧЕСКОЙ ПОДЛОСТИ К ЯКОБЫ, ДАЖЕ СВОЕМУ - ЕВРЕЙСКОМУ НАРОДУ, А УЖ В ОТНОШЕНИЕ ДРУГИХ... САМ ЛЮЦИФЕР ВЕЛЕЛ...    ЗЕМНЫЕ СОЗДАТЕЛИ ЧЕЛОВЕКОНЕНАВИСТНИЧЕСКИХ ИДЕОЛОГИЙ социалИЗМА, коммунИЗМА, фашИЗМА, либералИЗМА, СЕГОДНЯ не скрываясь СИОНО-сатанИЗМА... «благими намерениями» которых выстилали и продолжают мостить дорогу в АД,     ПЫТАЯСЬ ПОДМЕНИТЬ КАНОНЫ ВЕРЫ, СКРИЖАЛИ ЗАВЕТА БОГА, ЗАПОВЕДИ СЫНА БОЖИЯ, КАНОНЫ ВСЕВЫШНЕГО, БОГА, АБСОЛЮТНОГО МИРОВОГО РАЗУМА, УБИВАЛИ И ПРОДОЛЖАЮТ УБИВАТЬ НЕ ЛЮДЕЙ — ЦИВИЛИЗАЦИИ...    ...ДВА ГОСУДАРСТВА НАСАЖДЕНЫ С НЕЗЕМНОЙ, НЕ ЕСТЕСТВЕННОЙ «ПО ОБРАЗУ И ПОДОБИЮ», ВСЕВЫШНИМ СОЗДАННОМУ ЧЕЛОВЕКУ, ЖЕСТОКОСТЬЮ — «СССР» И «ГОСУДАРСТВО ИЗРАИЛЬ».    Первое - «Союз», «ВЫПОЛЗ» из Ганиной Ямы «оттолкнувшись» от изрубленных топорами и залитых серной кислотой АНГЕЛОВ БЕЗВИННЫХ, детей Помазанника Божия, «Хозяина Земли Русской», Императора-страстотерпца...    ВСЛЕДСТВИЕ по бесовски РИТУАЛЬНОГО УБИЙСТВА С НЕЗЕМНОЙ ЖЕСТОКОСТЬЮ Царской Семьи с Домочадцами — без Суда и «ПОСЛЕДНИХ СЛОВ» в оправдание своё...    Второе - «Государство Израиль — ЧРЕЗ МИЛЛИОНЫ БЕЗВИННЫХ ЖЕРТВ СИОНИЗМА - ЕВРЕЙСКОГО НАРОДА...  Прошу набрать в Интернет энциклопедии ТЕМЫ:     - Вейцман Хаим — Википедия.    Как сионисты спасали евреев в годы войны.    «Обрезание сухих ветвей» или холокост обман мира... немцы платят за чужие дела.    1929-1947 гг. Палестинское еврейское агентство.    Еврейство очень неоднородно.    У Гитлера служили 150 000 евреев. Евреи и Вермахт. Видео — портал Фонда «Дмитрия Комаря».  Кроме этого, ознакомиться с литературой:  Меир Голда. Моя жизнь, Иерусалим, 1989. Кн.,1, С 220, 221.  Вадим Кожинов. Россия. Век XX-й. Опыт беспристрастного расследования. 1939-1964. С.137-141.  Shonfeld M. The Holocaust Victims Accuse Documents and Testimony on Jewish War Criminals/ N,- V. 1977. P. 25.  Бродский Р. М., Шульмейстер Ю. А. Сионизи — орудие реакции. Львов, 1976. С. 80.  Рувинский Л. А. Сионизм на службе реакции. Одесса, 1984. С.,83-84.  Сойфер Д. И. Крах сионистских теорий, Днепропетровск, 1980.  Солодарь Цезарь. Тёмная завеса. М,.1982. С. 165-167.  Ладейкин И.П. Источник опасного кризиса. Роль сионизма в разжигании конфликта на ближнем Востоке. М., 1978. С. 58.      Генеральной Ассамблеей ООН 10 ноября 1975 г. была принята Резолюция № 3379 о «ЛИКВИДАЦИИ ВСЕХ ФОРМ РАСОВОЙ ДИСКРИМИНАЦИИ», в которой СИОНИЗИМ БЫЛ ПРИЗНАН КАК ФОРМА РАСИЗМА И РАСОВОЙ ДИСКРИМИНАЦИИ.  После 07. 11 1917 года И ОЧЕРЕДНОГО «ГОСПЕРЕВОРОТА» - отмены «СССР», по требованию США и Израиля 16 декабря 1991 года РЕЗОЛЮЦИЯ БЫЛА ОТМЕНЕНА...    ИБО...  В чёрном ХАНУКАЛЬНОМ декабре 1991 года Егорка Соломянский с незабвенно-восхитительной Лерой Новодворской ОБЪЯВИЛИ «гоям-баранам» о «РОСПУСКЕ СССР»... И 17 млн. коммуняк-приспособленцев безбожников... РАЗБРЕЛОСЬ..  .  Бабушка Егора «Гайдара» Рахиль Лазоревна Соломянская и рядом не лежала с Голиковым - несовершеннолетним красногвардейцем-убийцей,ЧОНовцем, в момент предпологаемого «таинства зачатия». ЗАЯВЛЕННЫЙ «ДЕД» от пролитой крови сошёл с ума и, даже своей не менее кровавой «революционной братвой» был изгнан из партии и из кроваво-Красной Армии.   И и после нахождения в психушке оставалась одна дорога... В ДЕТСКИЕ ПИСАТЕЛИ...    1 декабря 1991 года впервые иудейская ХАНУКА возглавляемая раввинами плясово-скакала в ПРАВОСЛАВНЫХ стенах Московского «Древнего Кремля». РИТУАЛЬНО, ГЛУМЛИВО ДЕМОНСТРИРУЯ — ОКОНЧАТЕЛЬНУЮ ОККУПАЦИЮ СВЯТОЙ РУСИ!    8 декабря подписаны Беловежские соглашения. 21 декабря 1991 года подписана Алма-Атинская декларация УЧРЕДИТЕЛЕЙ КОНФЕДЕРАТИВНОГО СОЮЗА уже бывших советских республик.  ПАЛ НЕ «СССР» - с вынужденным использованием ЗАПОВЕДЕЙ СПАСИТЕЛЯ - «МОРАЛЬНОГО КОДЕКСА СТРОИТЕЛЯ КОММУНИЗМА» - ПАЛ ГЛОБАЛЬНЫЙ БОГОЧЕЛОВЕЧЕСКИЙ МИР.     НО, Подножие Престола Божия ПРАВОСЛАВНО-ПРАВОВЕРНАЯ СТРАСТОТЕРПИЦА СВЯТАЯ РУСЬ-РОССИЯ ПОКА НЕСОКРУШИМА...     ОТСТОИМ ЛИ?!    И в Новогоднюю ночь 31 декабря 1994 года 18 летние РУССКИЕ (в основном славяне, Татарстан, в частности, законодательно запретил) ДЕТИ, НАСКОРО СОБРАННЫЕ и ставшими похожими на солдат БЫЛИ БРОШЕНЫ В ЗАРАНЕЕ ПОДГОТОВЛЕННЫЙ СИОНО-САТАНИСТАМИ АД - «ШТУРМ ГРОЗНОГО»...  ИТАК..  Янкель Мовшевич Розенфелд, он же «Яков Михайлович Свердлов», но любивший отзываться на «Демон», а особенно «Чёрный Демон» - ОТРАВЛЕН в 1919 году подельниками «революционерами», но успевший ЗАПУСТИТЬ СВОЙ ГЕНОЦИДНО-УБИЙСТВЕННЫЙ «ЦИРКУЛЯР» «ПОГОЛОВНОГО» УНИЧТОЖЕНИЯ ДЕРЖАВНОГО КАЗАЧЬЕГО НАРОДА МУЧЕНИЦЫ-РОССИИ.    Лейба Давидович Бронштейн, он «Лев Троцкий» (День рождения 07. ноября, на днях будем «ПРАЗДНОВАТЬ»), любил отзываться на «ДЕМОН РЕВОЛЮЦИИ»... Зарублен кайлом — уменьшенной её копией — ледорубом в 1940 году, находясь вдали от субъекта ЗАКЛАНИЯ — России...  Владимир Ильич Бланко-Ульянов, с криминальной кличкой «Ленин». После 12 лет  болтания по демократическим Европейским пивным ПАБАМ, ну и...., конечно (Инеска Арманд — свидетель. На момент знакомства с «Вождём мирового пролетариата» имевшая пятерых детей и оставившая двух мужей...) ВБРОШЕННЫЙ в 1917 году БОЛЕЗНЕТВОРНОЙ БАКТЕРИЕЙ ОСВОБОЖДАТЬ РУССКУЮ ИМПЕРИЮ ОТ БОЖЕСТВЕННЫХ КАНОНОВ, вместе с интершайкой СИОНО-ОСВОБОДИТЕЛЕЙ, «завёз» собственный сифилис... (исторический период биографии «Ленин в эмиграции».)    Ежедневно делали инъекции — вистмут, йод, мышьяк, ртуть, А тут ещё подслеповатая Фанька Каплан со своим «ПОКУШЕНИЕМ».   Из четырёх выстрелов одна пуля застряла рядом с сонной артерией. Срочно привезённый консилиум, конечно, ГЕРМАНСКИХ ВРАЧЕЙ пришёл к заключению о невозможности извлечения — пуля задела, перекрыв частично, сонную артерию, сократив доступ кислорода и крови в мозг, который и без того был задавлен струбьями СИФИЛИСА. ЧТО ТАМ БЫЛО МЕЖДУ УШЕЙ?!   Но, недостаток своей, радостно ВОСПОЛНИЛ ПРОЛИТИЕМ народов страстотерпицы России... Отвезён Джугашвили в Горки и ускоренно ЗАЛЕЧЕН вышеуказанными «лекарствами». Других в то время от стыдливо-блудливой болезни не было.    Иосиф Джугашвили, конечно же с «погонялом» - «Сталин», в ночь на 1 марта 1953 года ОТРАВЛЕН..  Нельзя не упомянуть, тоже «русскую революционерку», «борца за счастье русского народа» - Розалию Самуиловну Залкинд, с кличкой «Землячка», но любила отзываться на «Демон», просто «Демон» …  На пару с «русским», венгром Бело Куном в эмигрирующем Крыму убили 120 тысяч невинных, в том числе БЕЖЕНЦЕВ — детей, женщин, стариков, ну и... «БЕЛЯКОВ», конечно.  Урна с сажей в «СТЕНЕ РУССКОГО ПЛАЧА» Московского Кремля..  У «СТЕНЫ» могила Розенфельда-Свердлова, Инесса Арманд, правда, потребовала «наложить» себя на американского писателя Джона Рида... И, даже Ленин требовал позахоронения к ним, в эту «групповуху», и Надежда Константиновна не была против, но, даже у горца Сталина усы «задрались» от такой просьбы — ОТКАЗАЛ.  НУ, БЕСЫ, ЧТО С НИХ ВЗЯТЬ...    Далее,Гасвицкий Никита Александрович — незаконный сын (как и его сестра) обрусевшего польского еврея, это который «Никита Сергеевич Хрущёв».    Далее Флекенштейн Юрий (?) отчество даже Википедия не знает, лишь предполагает...  Мама — Евгения Карловна Флекенштейн.  Это который главный ответственный за безопасность СССР «Андропов», сам из Ставрополья и Мишу Горбачёва там «открыл», подготовил и ВЫВЕЛ В РАЗРУШИТЕЛИ СССР...    В 2012 году В Ростове-на-Дону между Администрацией Города и представителями еврейских лидеров возник спор: надо ли поменять табличку в месте массовых расстрелов в Змиёвской Балке, в которой не указаны национальности казнённых, на табличку в которой значатся ТОЛЬКО 27 ТЫСЯЧ ЕВРЕЕВ.   Администрация объективно Указывала, что в этом СКОРБНОМ МЕСТЕ КАЗНИЛИСЬ НЕСЧАСТНЫЕ ВСЕХ НАЦИОНАЛЬНОСТЕЙ, БЫЛО КОТОРЫХ — ДВАДЦАТЬ СЕМЬ ТЫСЯЧ...  НО, это же СИОНО-ПАТРИОТЫ... и 2012 год, а не ПРЕДВОЕННЫЕ...Можно и побуйствовать набирая очки «ЖЕРТВ ХОЛОКОСТА». Особенно ЗАПРОГРАММИРОВАНО «страдала» за трагедию еврейского народа москвичка Алла Гербер, её лукавость можно выразить исторической лукавостью вышеприведённой Голды Меир, ПОВТОРИВ:  «Я ГОВОРЮ ОТ ИМЕНИ МИЛЛИОНОВ, КОТОРЫЕ УЖЕ НЕ МОГУТ СКАЗАТЬ НИЧЕГО...»    А КАК БЫЛО НА САМОМ ДЕЛЕ?  В 1942 году в Ростове-на-Дону Вермахтом был создан «ЕВРЕЙСКИЙ СОВЕТ СТАРЕЙШИН» И БЫЛО НАПЕЧАТАНО ВОЗЗВАНИЕ - «ВОЗЗВАНИЕ К ЕВРЕЙСКОМУ НАСЕЛЕНИЮ г. РОСТОВА» КОТОРЫМ БЫЛ ОБКЛЕЕН ВЕСЬ ГОРОД, КОТОРОЕ ПРИГЛАШАЛО ЛИШЬ НА... «РЕГИСТРАЦИЮ», КАК ЕВРЕЕВ ТАК И ЧЛЕНОВ СМЕШАННЫХ СЕМЕЙ.  Но, ГАРАНТОМ безобидной «РЕГИСТРАЦИИ» выступили, УКАЗАННЫЕЕ в «Воззвании»... НУ КОНЕЧНО, БРАТЬЯ ПО КРОВИ:    Председатель Еврейского Совета Старейшин Г. Лурье, Зам председателя Лапинер, Члены: Гольдфорб, Киршман, Макаровский, Розинский, Руманов, Цегальницкий, Шешевский.   И, КАК НЕ ПОВЕРИТЬ НЕСЧАСТНЫМ?  НО, по сей день проскальзывает: эти подлые ростовчане выдавали несчастных евреев на смерть...  Наберите в Интернет энциклопедии ТЕМУ:  О ЗМИЁВСКОЙ БАЛКЕ И ЕВРЕЯХ ПОСОБНИКАХ НАЦИСТОВ; ZELEN – ЖЖ.   (Ознакомьтесь с копией Воззвания)...    ...Рукотворно взорваны «Башни Близнецы», заминированная третья рухнула вечером того же дня, не дождавшись Боинга-коровы угнанного взбунтовавшимися пассажирами в Пенсильванию и разбившимся...  На Пентагон — крылатая ракета, но «гоям-баранами» объявили, что это Боинг..  Далее ОБВИНИЛИ «ИСЛАМСКИЙ ТЕРРОРИЗМ» и из космоса Ближний Восток - ГОРЯЩИЙ ЧЁРНЫЙ СМОГ и... ЗАВАЛИЛИ БЕЗБОЖНУЮ, ИЗНЕЖЕННУЮ ЕВРОПУ БЕЖЕНЦАМИ-ОККУПАНТАМИ — НЕО «пролетариями», которые ПОНЕВОЛЕ «ХОТЯТ» и будут «ВСЕМ», только вместо УБИТОЙ БЕЛОЙ ЕВРОПЫ...  ЖИЗНЬ НЕ ТАК ПРОСТА КАК КАЖЕТСЯ...ОНА ЕЩЁ ПРОЩЕ...  А тут...пенсионный возраст, ипотека, ЖКХ, медицина...метро не роют, автобусы не ходят...пишите письма..., но, видимо, действительно, СТРАШНЫЕ «ПОСЛЕДНИЕ» БИБЛЕЙСКИЕ ВРЕМЕНА...    ДОНСКОЙ КАЗАК.",1,2,1
2958,Абсолютно не справедливо. Жаль и его и его семью. Спорт и политика не должны соприкасаться. Но сейчас всё работает наоборот. Справедливо было бы отстранить команды из Израиля.,1,2,1
2959,"а пусть вмерикосы заберут к себе иссраль весь,и освободят территори Палестины, к т о вернет палестинским женщинам  4500 убитых деток террористами иссралья?",1,2,1
2960,"Чтоб ЦАХАЛ не выстрелил в стоящего на коленях и умоляющего не убивать?! Да это же армия убийц, всё по стандартам НАТО.",1,2,1
2961,Израиль это фашизм и нацизм!!!!,1,2,1
2962,"А меня в телеграм-канале «Осташко важное» просто забанили за мнение что евреи, устроившие блокаду Газы, бомбящие дома, добивающие безоружных просто какие то недочеловеки и даже недоживотные. Здесь тоже такие комменты чистят. Осташко! У Вас админами лица какой национальности работают? Разве можно называть вот таких извергов людьми? Это даже не животная жестокость. Жертвы холокоста понимаете ли…",1,2,1
2963,=ФАШИЗМ И РОДИЛСЯ ОТ ЕВРЕЙСКОЙ НАЦИИ!==ПОЧЕМУ РОССИЯ В ООН НЕ ПОДДЕРЖАЛА ЮАР!?=ЧТО ЕВРЕИ ВЕДУТ ГЕНОЦИН НАД НАРОДОМ ПАЛЕСТИНЫ!?--ЧТО НЕ ХОТЯТ СОРЫ С ЕВРЕЯМИ!?👎🙁=ПУСТЬ ЩО УБИВАЮТ БЕЗНАКАЗАНО ДЕТЕЙ И ЖЕНЩИН ПАЛЕСТИНЫ!===ПРИ СССР!!=МЫ БЫ ЗАЩИТИЛИ НАРОД ПАЛЕСТИНЫ!==ЗНАЯ СЦЕННОСТЬ КАЖДОЙ ЖИЗНИ!!=САМИ ПРОХОДИЛИ==ЧЕРЕЗ ЭТО В 2 ОТЕЧЕСТВЕННОЙ МИРОВОЙ ВОЙНЕ!==20 МИЛЛИОНОВ ПОГИБШИХ !,1,2,1
2964,Эта помощ дойдет до газы? Или сиониств все выкинут в пустыню опять???,1,2,1
2965,Все идет по плану Израиля.Не в первый раз нападения и геноцид.Подобное уже было и в 1967 и в 1985 году!Читаешь старые книги и видишь точно сегодняшний день!,1,2,1
2966,"Неожиданно и очень благородно. Пусть весь мир знает кто есть Хамас на самом деле, а кто есть настоящий террорист и военный преступник! Израиль погряз в самых страшных грехах со времен нацистской Германии и очень скоро за это поплатится. Надеюсь, Россия поддержит палестинское Сопротивление и начнет поставки современного вооружения.",1,2,1
2967,"Именно сами же сионисты с их животной сутью и создают причины и условия для процветания антисемитизма в мире. А ещё при этом считаются ведь умными, ёпт...",1,2,1
